Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.03,-0.005,0.22,0.36,0.14,-0.29,-1.2,-0.9,-0.19,0.48,-2.47,0.24,-0.95,-1.75,0.33,-0.66,-0.03,0.04,0.04,0.44,-0.17,-0.52,-0.13,-0.31,0.16,-0.06,-0.01,-0.88,1.04,-0.09,-7.12
0.03,-0.01,0.49,0.12,0.14,-0.46,-1.05,-0.42,0.52,0.65,-1.98,1.3,-0.52,-1.39,0.55,-1.19,0.09,0.04,-0.07,0.16,-0.17,-0.58,0.13,-0.31,-0.21,0.04,0.22,-0.73,1.19,0.06,-3.38
0.03,-0.015,0.63,0.16,-0.04,-0.33,-0.4,-0.45,0.93,0.58,-1.57,1.3,-0.72,-1.8,0.82,-1.16,0.28,0.04,0.05,0.16,-0.43,-0.59,-0.62,0.18,-0.58,0.14,0.23,-0.73,1.19,0.77,-1.96
0.03,-0.02,0.67,0.33,-0.06,0.01,-0.16,-0.27,0.04,0.8,-0.71,1.3,-0.71,-3.42,1.0,-1.2,0.81,0.04,0.16,0.67,-0.57,-0.63,-0.35,1.36,-0.58,-0.45,0.4,-0.94,1.09,1.06,-0.31
0.03,-0.025,1.09,0.39,-0.06,-0.25,-0.42,0.36,-0.58,0.8,-0.18,1.54,-0.71,-4.04,1.09,-1.03,0.24,0.04,0.3,0.97,-1.5,-1.8,-0.32,1.39,-0.58,-0.19,0.42,-1.15,1.03,1.06,-2.09
0.03,-0.03,1.09,0.41,-0.06,0.04,-0.2,-0.19,-0.35,0.89,-0.18,1.54,-0.8,-4.06,1.37,-1.44,0.6,0.04,0.3,1.23,-1.5,-1.92,0.07,1.56,-0.58,-0.51,1.19,-1.15,0.59,1.0,-1.02
0.03,-0.035,1.89,0.41,-0.17,0.18,-0.2,-1.36,-0.35,0.85,0.21,1.54,-0.11,-4.49,1.04,-1.44,0.47,0.04,0.3,1.23,-1.5,-3.24,0.64,1.56,-0.58,-0.44,1.19,-1.15,0.59,1.0,-1.89
0.03,-0.04,1.89,0.66,-0.17,0.19,1.46,-1.42,-0.29,0.91,0.3,1.27,0.54,-5.05,1.51,-1.17,0.65,0.04,0.24,1.62,-1.5,-3.24,0.16,2.29,-0.99,-0.44,0.97,-1.15,0.61,1.17,1.06
0.03,-0.045,1.89,0.24,-0.17,0.19,1.23,-1.42,-0.63,1.16,0.18,1.27,0.48,-5.05,1.51,-1.39,1.02,-0.12,0.24,1.62,-1.5,-3.68,0.44,2.29,-0.99,0.02,1.0,-1.44,0.95,1.17,0.51
0.03,-0.05,1.89,-0.16,0.06,0.19,1.53,-1.37,-0.63,1.52,-0.05,1.27,0.48,-5.18,1.77,-0.81,1.02,-0.12,0.24,1.26,-1.5,-3.56,0.44,2.29,-0.57,0.02,1.12,-1.44,0.55,1.17,1.43
0.03,-0.055,1.69,-0.43,0.06,0.19,1.3,-1.07,-0.66,2.59,-0.44,1.27,0.38,-5.18,1.96,-1.4,1.21,-0.12,0.16,1.26,-1.24,-3.56,0.44,2.29,-1.56,-0.38,1.12,-1.12,0.55,1.13,0.44
0.03,-0.06,1.69,-0.43,0.06,0.19,1.3,-1.07,-0.66,2.59,-0.5,1.27,-0.13,-5.04,1.96,-1.4,1.18,-0.12,0.16,1.26,-1.24,-3.56,0.44,2.29,-1.56,-0.38,1.12,-0.76,0.55,1.13,0.34
0.03,-0.065,1.69,-0.43,0.06,0.19,1.3,-0.69,-0.66,3.13,-0.5,1.73,-0.13,-5.04,1.96,-1.88,0.9,-0.12,0.16,1.26,-1.34,-3.56,0.44,2.29,-1.56,-0.38,1.12,-0.76,0.8,0.98,0.96
0.03,-0.07,1.69,-0.18,-0.13,0.19,0.04,-0.69,-0.46,3.13,-2.3,1.73,-0.13,-4.96,1.96,-1.96,0.9,-0.12,0.16,1.23,-1.34,-3.56,0.44,2.04,-1.56,-0.38,1.12,-0.76,0.8,0.98,-2.12
0.03,-0.075,1.69,0.52,-0.13,0.43,0.58,-0.69,-0.46,3.13,-2.3,1.73,-0.13,-4.96,1.96,-1.96,0.9,-0.12,0.16,1.22,-1.34,-3.56,0.44,2.04,-1.56,-0.38,1.12,-0.76,0.8,0.98,-0.65
0.03,-0.08,1.69,0.52,-0.13,0.43,0.26,-0.69,-0.78,3.13,-3.09,1.73,-0.13,-4.96,1.96,-0.94,0.9,-0.12,0.16,1.22,-1.34,-3.56,0.44,2.04,-1.56,-0.61,1.12,-0.02,0.8,0.98,-0.55
0.03,-0.085,1.69,0.52,-0.14,0.43,1.7,-0.69,-0.78,3.13,-3.09,1.73,-0.13,-5.57,1.96,-0.94,0.9,-0.12,0.16,1.22,-1.34,-3.43,0.44,2.04,-1.56,-0.61,1.12,-0.02,0.8,0.98,0.4
0.03,-0.09,1.69,0.52,-0.14,0.43,1.7,-0.93,-1.04,3.66,-3.09,1.73,-0.47,-5.57,1.96,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.43,0.44,2.04,-1.56,-0.66,1.12,-0.02,0.8,0.98,0.69
0.03,-0.095,1.69,0.56,-0.14,0.43,1.7,-0.93,-1.04,3.66,-3.09,1.73,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.43,0.44,2.04,-1.56,-0.66,1.12,-0.02,0.8,-0.18,-0.02
0.03,-0.1,1.69,0.56,-0.14,0.43,1.7,-0.93,-1.04,3.66,-3.09,1.73,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.43,0.44,2.04,-1.56,-0.5,1.12,-0.02,0.8,-0.18,0.14
0.03,-0.105,1.69,0.56,-0.14,0.43,1.7,-0.93,-1.04,3.66,-3.24,2.06,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.43,0.44,2.04,-1.56,-0.5,1.12,-0.02,0.8,-0.18,0.32
0.03,-0.11,1.69,0.56,-0.14,0.43,1.7,-0.93,-0.86,3.66,-3.24,2.06,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.43,0.44,2.04,-1.56,-0.5,1.12,-0.02,0.8,-0.18,0.5
0.03,-0.115,1.69,0.56,-0.14,0.43,1.7,-0.93,-0.86,3.66,-3.24,2.06,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.44,2.04,-1.56,-0.5,1.12,-0.02,0.8,-0.18,0.7
0.03,-0.12,1.69,0.56,-0.14,0.43,1.7,-0.93,-0.86,3.66,-3.24,2.06,-0.47,-5.57,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.44,2.04,-1.56,-0.5,1.12,-0.02,0.8,-0.18,0.7
0.03,-0.125,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.78,3.66,-3.24,1.96,-0.47,-5.01,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,1.28,-0.18,1.94
0.03,-0.13,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.78,3.66,-3.24,1.96,-0.47,-5.01,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,0.87
0.03,-0.135,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.66,-3.24,1.96,-0.47,-5.01,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,0.74
0.03,-0.14,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.66,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,0.82
0.03,-0.145,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,1.06
0.03,-0.15,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,1.06
0.03,-0.155,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.02,0.21,-0.18,1.06
0.03,-0.16,1.69,0.56,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.99
0.03,-0.165,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.17,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.175,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.18,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.185,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.19,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.195,1.69,0.56,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,0.74
0.03,-0.2,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.205,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.21,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.215,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.22,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.225,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.23,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.235,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.24,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.03,-0.245,1.69,0.56,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,1.96,-0.47,-4.93,2.37,-0.21,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.65,2.04,-1.56,-0.5,1.12,-0.09,0.21,-0.18,-1.26
0.025,0.0,0.33,-0.15,0.17,-0.18,-0.78,-1.2,-0.13,0.75,-2.22,0.06,-0.93,-1.78,0.79,-0.16,-0.41,0.04,0.04,0.22,-0.67,-0.33,-0.12,-0.37,-0.0,0.02,0.09,-1.13,0.67,-0.46,-7.84
0.025,-0.005,0.31,0.47,0.17,-0.37,-0.7,-1.09,-0.26,0.84,-2.34,0.08,-0.95,-1.78,0.48,-0.18,-0.45,0.04,0.04,0.24,-0.67,-0.35,-0.29,-0.62,0.05,0.01,0.09,-1.13,0.71,-0.23,-7.88
0.025,-0.01,0.96,0.23,0.17,-0.56,-0.33,-0.61,0.45,0.89,-2.0,1.16,-0.52,-1.42,0.74,-0.57,-0.4,0.04,-0.07,-0.04,-0.36,-0.41,-0.03,-0.56,-0.28,0.18,0.32,-0.97,0.86,-0.08,-3.21
0.025,-0.015,1.06,0.19,-0.01,-0.76,0.1,-0.64,0.86,0.82,-1.59,1.16,-0.72,-1.83,1.12,-0.54,-0.21,0.04,0.05,-0.04,-0.46,-0.42,-0.57,-0.07,-0.65,0.25,0.33,-0.78,0.86,0.63,-1.82
0.025,-0.02,1.18,0.36,-0.03,-0.74,0.45,-0.49,-0.03,1.04,-0.64,1.16,-0.71,-3.45,1.41,-0.76,0.32,0.04,0.16,0.67,-1.04,-0.46,0.03,1.11,-0.56,-0.34,0.5,-0.99,0.76,0.85,-0.2
0.025,-0.025,0.97,0.42,-0.03,-0.63,0.19,0.14,-0.65,1.04,0.11,1.4,-0.71,-4.04,1.4,-0.63,-0.14,0.04,0.3,0.97,-1.23,-1.59,0.06,1.14,-0.56,-0.08,0.52,-0.41,0.65,0.85,-0.5
0.025,-0.03,0.97,0.44,-0.03,-0.23,0.41,-0.19,-0.42,1.13,0.28,1.33,-0.8,-4.06,1.62,-1.1,0.38,0.04,0.3,1.23,-1.23,-2.01,0.24,1.31,-0.59,-0.4,1.15,-0.36,0.59,1.0,1.0
0.025,-0.035,1.94,0.44,-0.14,-0.09,0.35,-1.36,-0.42,1.09,0.28,1.33,-0.11,-4.49,1.29,-0.69,0.25,0.04,0.3,1.23,-1.23,-3.42,0.76,1.31,-1.04,-0.33,1.09,-0.36,0.59,1.0,-0.39
0.025,-0.04,1.94,0.54,-0.14,-0.08,2.01,-1.42,-0.36,1.15,0.37,1.06,0.54,-5.05,1.62,-0.42,0.56,0.04,0.24,1.62,-1.23,-3.42,0.28,2.26,-1.45,-0.33,0.97,-0.36,0.61,1.17,2.72
0.025,-0.045,1.94,0.35,-0.14,-0.08,1.78,-1.42,-0.45,1.5,0.18,1.06,0.48,-5.05,2.05,-0.64,0.93,-0.12,0.24,1.62,-1.23,-3.86,0.41,2.26,-1.45,-0.04,1.0,-0.65,0.95,1.17,2.79
0.025,-0.05,1.94,-0.05,0.09,0.18,2.08,-1.37,-0.45,1.86,-0.05,1.06,0.48,-5.18,2.08,-0.06,0.93,-0.12,0.24,1.26,-1.23,-3.74,0.41,2.26,-1.03,-0.04,1.12,-0.65,0.55,1.17,3.74
0.025,-0.055,1.69,-0.32,0.09,0.18,1.41,-1.07,-0.48,3.17,-0.44,1.06,0.38,-5.18,2.33,-0.65,1.12,-0.12,0.16,1.26,-1.24,-3.74,0.41,2.26,-1.56,-0.38,1.12,-0.33,0.55,1.13,2.81
0.025,-0.06,1.69,-0.32,0.09,0.18,1.41,-1.07,-0.48,3.17,-0.5,1.06,-0.13,-5.04,2.33,-0.65,1.18,-0.12,0.16,1.26,-1.24,-3.74,0.41,2.26,-1.56,-0.38,1.12,0.03,0.55,1.13,2.8
0.025,-0.065,1.69,-0.32,0.09,0.18,1.41,-0.69,-0.48,3.71,-0.5,1.81,-0.13,-5.04,2.33,-1.13,0.9,-0.12,0.16,1.26,-1.34,-3.74,0.41,2.26,-1.56,-0.38,1.12,0.03,0.8,0.98,3.71
0.025,-0.07,1.69,-0.07,-0.1,0.18,1.38,-0.69,-0.28,3.71,-2.3,1.81,-0.13,-4.96,2.33,-1.21,0.9,-0.12,0.16,1.23,-1.34,-3.74,0.41,2.01,-1.56,-0.38,1.12,0.03,0.8,0.98,1.86
0.025,-0.075,1.69,0.63,-0.1,0.43,1.92,-0.69,-0.28,3.71,-2.3,1.81,-0.13,-4.96,2.33,-1.21,0.9,-0.12,0.16,1.22,-1.34,-3.74,0.41,2.01,-1.56,-0.38,1.12,0.03,0.8,0.98,3.34
0.025,-0.08,1.69,0.63,-0.1,0.43,1.6,-0.69,-0.6,3.71,-3.09,1.81,-0.13,-4.96,2.33,-0.71,0.9,-0.12,0.16,1.22,-1.34,-3.74,0.41,2.01,-1.56,-0.61,1.12,0.77,0.8,0.98,2.92
0.025,-0.085,1.69,0.63,-0.11,0.43,1.7,-0.69,-0.6,3.71,-3.09,1.81,-0.13,-5.57,2.33,-0.71,0.9,-0.12,0.16,1.22,-1.34,-3.61,0.41,2.01,-1.56,-0.61,1.12,0.77,0.8,0.98,2.53
0.025,-0.09,1.69,0.63,-0.11,0.43,1.7,-0.93,-0.86,3.69,-3.09,1.81,-0.47,-5.57,2.33,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.61,0.41,2.01,-1.56,-0.66,1.12,0.77,0.8,0.98,2.14
0.025,-0.095,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.86,3.69,-3.09,0.62,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.61,0.41,2.01,-1.56,-0.66,1.12,0.77,0.8,-0.18,-0.28
0.025,-0.1,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.86,3.69,-3.09,0.62,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.61,0.41,2.01,-1.56,-0.5,1.12,0.77,0.8,-0.18,-0.12
0.025,-0.105,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.86,3.69,-3.24,0.95,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.61,0.41,2.01,-1.56,-0.5,1.12,0.77,0.8,-0.18,0.06
0.025,-0.11,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.68,3.69,-3.24,0.95,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.61,0.41,2.01,-1.56,-0.5,1.12,0.77,0.8,-0.18,0.24
0.025,-0.115,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.68,3.69,-3.24,0.95,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.41,2.01,-1.56,-0.5,1.12,0.77,0.8,-0.18,0.62
0.025,-0.12,1.69,0.52,-0.11,0.43,1.7,-0.93,-0.68,3.69,-3.24,1.03,-0.47,-5.57,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.41,2.01,-1.56,-0.5,1.12,0.77,0.8,-0.18,0.7
0.025,-0.125,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.78,3.69,-3.24,0.93,-0.47,-5.01,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,1.28,-0.18,1.65
0.025,-0.13,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.78,3.69,-3.24,0.93,-0.47,-5.01,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.58
0.025,-0.135,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.69,-3.24,0.93,-0.47,-5.01,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.45
0.025,-0.14,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.69,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.53
0.025,-0.145,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.74
0.025,-0.15,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.74
0.025,-0.155,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.77,0.21,-0.18,0.74
0.025,-0.16,1.69,0.52,-0.08,0.43,1.7,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.67
0.025,-0.165,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.17,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.175,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.18,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.185,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.19,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.195,1.69,0.52,-0.08,0.43,1.45,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,0.42
0.025,-0.2,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.205,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.21,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.215,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.22,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.225,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.23,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.235,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.24,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
0.025,-0.245,1.69,0.52,-0.08,0.43,-0.55,-0.98,-0.91,3.9,-3.24,0.93,-0.47,-4.93,2.37,-0.11,0.69,-0.12,0.16,1.35,-1.34,-3.23,0.54,2.01,-1.56,-0.5,1.12,0.7,0.21,-0.18,-1.58
